2026-07-31T00:34:54.3546405+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_DoesNotEmitPushSummary
2026-07-31T00:34:54.3557094+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_RefreshThrows_ExceptionPropagatesAfterSuccessfulFlush
2026-07-31T00:34:54.3594706+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_RefreshThrows_ExceptionPropagatesAfterSuccessfulFlush
2026-07-31T00:34:54.3604879+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_PassOutputFormatToFlusher
2026-07-31T00:34:54.3671076+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_PassOutputFormatToFlusher
2026-07-31T00:34:54.3684117+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_PassOutputFormatToFlusher
2026-07-31T00:34:54.3787278+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_PassOutputFormatToFlusher
2026-07-31T00:34:54.3798836+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_PassOutputFormatToFlusher
2026-07-31T00:34:54.4146655+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_PassOutputFormatToFlusher
2026-07-31T00:34:54.4158961+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_NoPendingChanges_ReturnsZero
2026-07-31T00:34:54.4386385+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_NoPendingChanges_ReturnsZero
2026-07-31T00:34:54.4398943+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_IdsFormat_ReturnsZero_OnSuccess
2026-07-31T00:34:54.4656754+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_IdsFormat_ReturnsZero_OnSuccess
2026-07-31T00:34:54.4668679+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_DoesNotOverwriteAPendingItem
2026-07-31T00:34:54.5076068+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_DoesNotOverwriteAPendingItem
2026-07-31T00:34:54.5090671+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_NoPullOnly_JsonFormat_EmitsPullOnlyFalse
2026-07-31T00:34:54.5276376+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_NoPullOnly_JsonFormat_EmitsPullOnlyFalse
2026-07-31T00:34:54.5288235+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_SkipsFlush
2026-07-31T00:34:54.5626905+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_SkipsFlush
2026-07-31T00:34:54.5638932+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_OutputFormatPassedToFlusher
2026-07-31T00:34:54.6076361+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_OutputFormatPassedToFlusher
2026-07-31T00:34:54.6086240+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_CallsFlushThenRefresh
2026-07-31T00:34:54.6480932+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_CallsFlushThenRefresh
2026-07-31T00:34:54.6490490+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_CallsFlushThenRefresh
2026-07-31T00:34:54.6806400+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_CallsFlushThenRefresh
2026-07-31T00:34:54.6816747+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_CallsFlushThenRefresh
2026-07-31T00:34:54.7084706+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_MachineFormats_CallsFlushThenRefresh
2026-07-31T00:34:54.7094768+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_JsonFormat_OmitsPushCounters
2026-07-31T00:34:54.7396458+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_JsonFormat_OmitsPushCounters
2026-07-31T00:34:54.7406698+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_JsonFormat_EmitsStructuredOutput
2026-07-31T00:34:54.7758444+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_JsonFormat_EmitsStructuredOutput
2026-07-31T00:34:54.7769404+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_IdsFormat_DoesNotEmitJsonStructure
2026-07-31T00:34:54.7887231+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_IdsFormat_DoesNotEmitJsonStructure
2026-07-31T00:34:54.7896456+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_NoPullOnly_StillCallsFlush
2026-07-31T00:34:54.8087347+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_NoPullOnly_StillCallsFlush
2026-07-31T00:34:54.8097798+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushFailures_WritesErrorsToStderr
2026-07-31T00:34:54.8256250+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushFailures_WritesErrorsToStderr
2026-07-31T00:34:54.8265905+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushCalledBeforeRefresh
2026-07-31T00:34:54.8537879+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushCalledBeforeRefresh
2026-07-31T00:34:54.8547320+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_JsonFormat_NoFailures_OmitsFailuresArray
2026-07-31T00:34:54.8806422+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_JsonFormat_NoFailures_OmitsFailuresArray
2026-07-31T00:34:54.8831158+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushThrows_RefreshNotCalled
2026-07-31T00:34:54.8946480+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushThrows_RefreshNotCalled
2026-07-31T00:34:54.8956975+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_OfflineDuringRefresh_FlushErrorsStillVisible
2026-07-31T00:34:54.9050598+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_OfflineDuringRefresh_FlushErrorsStillVisible
2026-07-31T00:34:54.9062726+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_CallsRefresh
2026-07-31T00:34:54.9195564+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_PullOnly_CallsRefresh
2026-07-31T00:34:54.9207842+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_OfflineDuringRefresh_HttpRequestExceptionPropagatesAfterFlush
2026-07-31T00:34:54.9356481+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_OfflineDuringRefresh_HttpRequestExceptionPropagatesAfterFlush
2026-07-31T00:34:54.9369720+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_SuccessfulFlushAndRefresh_ReturnsZero
2026-07-31T00:34:54.9636469+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_SuccessfulFlushAndRefresh_ReturnsZero
2026-07-31T00:34:54.9647767+00:00	START	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushFailures_StillCallsRefresh
2026-07-31T00:34:54.9761135+00:00	END	Twig.Cli.Tests.Commands.SyncCommandTests.Sync_FlushFailures_StillCallsRefresh
2026-07-31T00:34:54.9783535+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_ReturnsError_WhenContextAlreadyInitialized
2026-07-31T00:34:55.0176829+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_ReturnsError_WhenContextAlreadyInitialized
2026-07-31T00:34:55.0192282+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_StoresTeamAreaPaths_InConfig
2026-07-31T00:34:55.0737022+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_StoresTeamAreaPaths_InConfig
2026-07-31T00:34:55.0756050+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_SupportsExactSuffix
2026-07-31T00:34:55.1196289+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_SupportsExactSuffix
2026-07-31T00:34:55.1213273+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_DefaultsToNeither_WhenEnterPressed
2026-07-31T00:34:55.1626687+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_DefaultsToNeither_WhenEnterPressed
2026-07-31T00:34:55.1650258+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SkippedWhenSprintFlagProvided
2026-07-31T00:34:55.1936233+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SkippedWhenSprintFlagProvided
2026-07-31T00:34:55.1946904+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_RejectsInvalidPath
2026-07-31T00:34:55.2053685+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_RejectsInvalidPath
2026-07-31T00:34:55.2063106+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_Force_ClearsNavigationHistory
2026-07-31T00:34:55.2293313+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_Force_ClearsNavigationHistory
2026-07-31T00:34:55.2300848+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_AddsMultiplePaths
2026-07-31T00:34:55.2447604+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_AddsMultiplePaths
2026-07-31T00:34:55.2458972+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GracefulFallback_WhenGetProcessConfigurationFails
2026-07-31T00:34:55.2557166+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GracefulFallback_WhenGetProcessConfigurationFails
2026-07-31T00:34:55.2566397+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_CreatesTwigDirectory
2026-07-31T00:34:55.2747069+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_CreatesTwigDirectory
2026-07-31T00:34:55.2757228+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_Aborts_WhenUserPressesEnter
2026-07-31T00:34:55.2768701+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_Aborts_WhenUserPressesEnter
2026-07-31T00:34:55.2772465+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_RejectsInvalidExpression
2026-07-31T00:34:55.2813959+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_RejectsInvalidExpression
2026-07-31T00:34:55.2819096+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SprintOnly_AddsSprint_ClearsAreas
2026-07-31T00:34:55.2925038+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SprintOnly_AddsSprint_ClearsAreas
2026-07-31T00:34:55.2933610+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_Both_AddsSprint_KeepsAreas
2026-07-31T00:34:55.3080450+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_Both_AddsSprint_KeepsAreas
2026-07-31T00:34:55.3101094+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_WithSprintFlag_ConfiguresSprint_NoAreaPaths
2026-07-31T00:34:55.3199569+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_WithSprintFlag_ConfiguresSprint_NoAreaPaths
2026-07-31T00:34:55.3209182+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_ExplicitWorkspace
2026-07-31T00:34:55.3338437+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_ExplicitWorkspace
2026-07-31T00:34:55.3348010+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_Force_DeletesOnlyTheMirror_AndKeepsTheDurableStoreFile
2026-07-31T00:34:55.3586448+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_Force_DeletesOnlyTheMirror_AndKeepsTheDurableStoreFile
2026-07-31T00:34:55.3595624+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_DefaultsToSprint_WhenEnterPressed
2026-07-31T00:34:55.3726441+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_DefaultsToSprint_WhenEnterPressed
2026-07-31T00:34:55.3733067+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_WithTeam_PersistsTeamInConfig
2026-07-31T00:34:55.3956445+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_WithTeam_PersistsTeamInConfig
2026-07-31T00:34:55.3966796+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_AcceptsAbsolutePath
2026-07-31T00:34:55.4170721+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_AcceptsAbsolutePath
2026-07-31T00:34:55.4179805+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_WithoutForce_CompletesPartialWorkspace
2026-07-31T00:34:55.4396252+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_WithoutForce_CompletesPartialWorkspace
2026-07-31T00:34:55.4407797+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_InvalidInput_DefaultsToNeither
2026-07-31T00:34:55.4570310+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_InvalidInput_DefaultsToNeither
2026-07-31T00:34:55.4580300+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_SkippedInNonTTY
2026-07-31T00:34:55.4747539+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_SkippedInNonTTY
2026-07-31T00:34:55.4757278+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_Aborts_WhenUserDeclinesWithN
2026-07-31T00:34:55.4766407+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_Aborts_WhenUserDeclinesWithN
2026-07-31T00:34:55.4770188+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_OverridesAutoDetectedAreas_NotSprints
2026-07-31T00:34:55.4866769+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_OverridesAutoDetectedAreas_NotSprints
2026-07-31T00:34:55.4875602+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_CreatesGitignore_WhenMissing
2026-07-31T00:34:55.4986917+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_CreatesGitignore_WhenMissing
2026-07-31T00:34:55.4995515+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GracefulFallback_WhenAreaPathApiFails
2026-07-31T00:34:55.5212271+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GracefulFallback_WhenAreaPathApiFails
2026-07-31T00:34:55.5222641+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_AddsMultipleExpressions
2026-07-31T00:34:55.5467096+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_SprintFlag_AddsMultipleExpressions
2026-07-31T00:34:55.5483361+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_ExplicitSprint
2026-07-31T00:34:55.5593512+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_ExplicitSprint
2026-07-31T00:34:55.5602454+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_NonTTY_DefaultsToSprint
2026-07-31T00:34:55.5710283+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_ModePrompt_NonTTY_DefaultsToSprint
2026-07-31T00:34:55.5719508+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SkippedInNonTTY
2026-07-31T00:34:55.5858084+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SkippedInNonTTY
2026-07-31T00:34:55.5867993+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_Neither_ClearsAreas_NoSprints
2026-07-31T00:34:55.6031046+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_Neither_ClearsAreas_NoSprints
2026-07-31T00:34:55.6041019+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_AddsSinglePath
2026-07-31T00:34:55.6240154+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_AreaFlag_AddsSinglePath
2026-07-31T00:34:55.6248970+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_Force_WithNonEmptyPendingSet_RefusesAndPreservesTheWork
2026-07-31T00:34:55.6506957+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_Force_WithNonEmptyPendingSet_RefusesAndPreservesTheWork
2026-07-31T00:34:55.6518126+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_StartsEmpty_NoAreaPaths_NoSprints
2026-07-31T00:34:55.6759883+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_StartsEmpty_NoAreaPaths_NoSprints
2026-07-31T00:34:55.6770835+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_SkipsAreaAutoDetection
2026-07-31T00:34:55.6914452+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_SkipsAreaAutoDetection
2026-07-31T00:34:55.6963418+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_BothFlags_ConfigureSprintAndArea
2026-07-31T00:34:55.7076228+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_BothFlags_ConfigureSprintAndArea
2026-07-31T00:34:55.7086298+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_SkipsGitignoreEntry_WhenAlreadyPresent
2026-07-31T00:34:55.7406280+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_SkipsGitignoreEntry_WhenAlreadyPresent
2026-07-31T00:34:55.7416884+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PersistsTypeAppearances_InProcessTypesCache_AB3296PR3
2026-07-31T00:34:55.7766277+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PersistsTypeAppearances_InProcessTypesCache_AB3296PR3
2026-07-31T00:34:55.7776511+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_WithAreaFlag_ConfiguresArea_NoAutoDetection
2026-07-31T00:34:55.8126749+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_NonInteractive_WithAreaFlag_ConfiguresArea_NoAutoDetection
2026-07-31T00:34:55.8137102+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_SkippedWhenNoConsoleInput
2026-07-31T00:34:55.8338544+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_SkippedWhenNoConsoleInput
2026-07-31T00:34:55.8349190+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_AreaOnly_KeepsAreas_NoSprints
2026-07-31T00:34:55.8676835+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_AreaOnly_KeepsAreas_NoSprints
2026-07-31T00:34:55.8687413+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_IgnoresAncestorTwigDir_CreatesInStartDir
2026-07-31T00:34:55.8988076+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_IgnoresAncestorTwigDir_CreatesInStartDir
2026-07-31T00:34:55.8994329+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_WritesConfigFile
2026-07-31T00:34:55.9312825+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_WritesConfigFile
2026-07-31T00:34:55.9323867+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_Continues_WhenUserEntersY
2026-07-31T00:34:55.9666627+00:00	END	Twig.Cli.Tests.Commands.InitCommandTests.Init_GitWarning_Continues_WhenUserEntersY
2026-07-31T00:34:55.9677352+00:00	START	Twig.Cli.Tests.Commands.InitCommandTests.Init_PreferencePrompt_SkippedWhenAreaFlagProvided
